run,p,topic,RBP,RBP_res,RBP’,RBP_res’
CLARIT98CLUS,0.99,390,0.31376194259325163,0.18436326078189946,0.31376194259325163,0.18436326078189946
CLARIT98CLUS,0.99,391,0.306597482040139,0.09681169738237956,0.306597482040139,0.09681169738237956
CLARIT98CLUS,0.99,392,0.2712427800528719,0.18234910421740444,0.2712427800528719,0.1861980650063393
CLARIT98CLUS,0.99,393,0.3627503820068307,0.20652577479087195,0.3627503820068307,0.21199734121477956
CLARIT98CLUS,0.99,394,0.029584220828356742,0.2418388036420984,0.029584220828356742,0.2500178730180707
CLARIT98CLUS,0.99,395,0.3104700425355116,0.17977278696814472,0.3104700425355116,0.17977278696814472
CLARIT98CLUS,0.99,396,0.3105445400769023,0.2033488257451605,0.3105445400769023,0.2033488257451605
CLARIT98CLUS,0.99,397,0.06188425086582356,0.27029332658413274,0.06188425086582356,0.274464535383465
CLARIT98CLUS,0.99,398,0.4060339626841531,0.12503818928667393,0.4060339626841531,0.12503818928667393
CLARIT98CLUS,0.99,399,0.39165881597250257,0.15800531675013382,0.39165881597250257,0.16234763001805158
CLARIT98CLUS,0.99,400,0.40467739233921707,0.16557641422666264,0.40467739233921707,0.16557641422666264
CLARIT98CLUS,0.995,351,0.1749404658531694,0.3485873553150107,0.1749404658531694,0.3485873553150107
CLARIT98CLUS,0.995,352,0.41655288458554063,0.24089229694898723,0.41655288458554063,0.24089229694898723
CLARIT98CLUS,0.995,353,0.28106336553088823,0.3977663311486944,0.28106336553088823,0.3977663311486944
CLARIT98CLUS,0.995,354,0.2723395558746278,0.3867484298341732,0.2723395558746278,0.3867484298341732
CLARIT98CLUS,0.995,355,0.1393010662593333,0.330453920363574,0.1393010662593333,0.330453920363574
CLARIT98CLUS,0.995,356,0.059194469742368964,0.3619087108110148,0.059194469742368964,0.3619087108110148
CLARIT98CLUS,0.995,357,0.4373227967211014,0.3414876715065575,0.4373227967211014,0.3414876715065575
CLARIT98CLUS,0.995,358,0.19105148208675926,0.30333389110722053,0.19105148208675926,0.3033788345052861
CLARIT98CLUS,0.995,359,0.02864337446498326,0.3464171252266995,0.02864337446498326,0.3465020696066577
CLARIT98CLUS,0.995,360,0.33676401602898104,0.26215808634044974,0.33676401602898104,0.26215808634044974
CLARIT98CLUS,0.995,361,0.036769615139117154,0.36107484171862814,0.036769615139117154,0.36107484171862814
CLARIT98CLUS,0.995,362,0.11202541304096918,0.429766065200731,0.11202541304096918,0.429766065200731
CLARIT98CLUS,0.995,363,0.03634652378847738,0.3973847566431165,0.03634652378847738,0.40195338107317946
CLARIT98CLUS,0.995,364,0.13043091888114025,0.3525226070515052,0.13043091888114025,0.3525226070515052
CLARIT98CLUS,0.995,365,0.1423279071343991,0.3840810934153553,0.1423279071343991,0.3840810934153553
CLARIT98CLUS,0.995,366,0.2009515044295332,0.5455861763293299,0.2009515044295332,0.5455861763293299
CLARIT98CLUS,0.995,367,0.20669982469447454,0.42887559180232776,0.20669982469447454,0.42887559180232776
CLARIT98CLUS,0.995,368,0.232855500095031,0.38467440443937223,0.232855500095031,0.3848211006343892
CLARIT98CLUS,0.995,369,0.04900446378531621,0.4034290597342549,0.04900446378531621,0.4034290597342549
CLARIT98CLUS,0.995,370,0.3983738454382422,0.12075776048847912,0.3983738454382422,0.12083774605396698
CLARIT98CLUS,0.995,371,0.033859106867227165,0.32757062067333775,0.033859106867227165,0.32757062067333775
CLARIT98CLUS,0.995,372,0.15777974698093505,0.30497094483021236,0.15777974698093505,0.30497094483021236
CLARIT98CLUS,0.995,373,0.06308476044120638,0.45765621322470273,0.06308476044120638,0.45784754873095174
CLARIT98CLUS,0.995,374,0.3259059370573014,0.16096495817874562,0.3259059370573014,0.16096495817874562
CLARIT98CLUS,0.995,375,0.24103573845447396,0.3098110546896491,0.24103573845447396,0.30986851063157
CLARIT98CLUS,0.995,376,0.23923947521536065,0.35493541608685597,0.23923947521536065,0.35493541608685597
CLARIT98CLUS,0.995,377,0.12266952968049491,0.20213627107295823,0.12266952968049491,0.20668205238087092
CLARIT98CLUS,0.995,378,0.06878850181689496,0.2373703956625802,0.06878850181689496,0.23744762337750544
CLARIT98CLUS,0.995,379,0.04323945992764975,0.35507976679600817,0.04323945992764975,0.35507976679600817
CLARIT98CLUS,0.995,380,0.0263501210254131,0.2953176383075423,0.0263501210254131,0.2999787889046194
CLARIT98CLUS,0.995,381,0.03883474121959332,0.36921644179737845,0.03883474121959332,0.37259841609333344
CLARIT98CLUS,0.995,382,0.07296708403282827,0.3196004528931192,0.07296708403282827,0.3196004528931192
CLARIT98CLUS,0.995,383,0.37643232716110187,0.2873747686512905,0.37643232716110187,0.2873747686512905
CLARIT98CLUS,0.995,384,0.09092529847877452,0.3495003837815045,0.09092529847877452,0.3495003837815045
CLARIT98CLUS,0.995,385,0.11645714434092173,0.24019433235081952,0.11645714434092173,0.24023129525227097
CLARIT98CLUS,0.995,386,0.03716618564023601,0.34346764761911874,0.03716618564023601,0.34346764761911874
CLARIT98CLUS,0.995,387,0.11143401998780587,0.19214517014651722,0.11143401998780587,0.19222435785598932
CLARIT98CLUS,0.995,388,0.1397752556366299,0.18536954480327356,0.1397752556366299,0.18536954480327356
CLARIT98CLUS,0.995,389,0.05569210627694758,0.2862246581157657,0.05569210627694758,0.28630504561876857
CLARIT98CLUS,0.995,390,0.22678664567138024,0.3236524910203288,0.22678664567138024,0.3236524910203288
CLARIT98CLUS,0.995,391,0.22174283121936642,0.23056069900370102,0.22174283121936642,0.23056069900370102
CLARIT98CLUS,0.995,392,0.18525157602497622,0.35214741582548315,0.18525157602497622,0.35525313851700957
CLARIT98CLUS,0.995,393,0.2234020524844286,0.3777964929312313,0.2234020524844286,0.3814977977197148
CLARIT98CLUS,0.995,394,0.016828674723424294,0.4197813349542986,0.016828674723424294,0.4243043873556717
CLARIT98CLUS,0.995,395,0.21431222618586596,0.3535426949904218,0.21431222618586596,0.3535426949904218
CLARIT98CLUS,0.995,396,0.18868176597038422,0.38413092403960997,0.18868176597038422,0.38413092403960997
CLARIT98CLUS,0.995,397,0.03818599052261243,0.4626207536913613,0.03818599052261243,0.4658535476751378
CLARIT98CLUS,0.995,398,0.3040057409709487,0.2767484483237526,0.3040057409709487,0.2767484483237526
CLARIT98CLUS,0.995,399,0.27435240055919197,0.30983223710162433,0.27435240055919197,0.31313050331684456
CLARIT98CLUS,0.995,400,0.28035277647230955,0.32851011747783165,0.28035277647230955,0.32851011747783165
CLARIT98COMB,0.5,351,0.9999995152466283,3.088714963051197e-32,0.9999995152466283,3.088714963051197e-32
CLARIT98COMB,0.5,352,0.9994907227764089,2.465265597479853e-32,0.9994907227764089,2.465265597479853e-32
CLARIT98COMB,0.5,353,0.12499809085907929,5.2110332807546525e-31,0.12499809085907929,5.2110332807546525e-31
CLARIT98COMB,0.5,354,0.9999893448178907,2.939163323848902e-32,0.9999893448178907,2.939163323848902e-32
CLARIT98COMB,0.5,355,0.9280388002271174,1.276570433434511e-32,0.9280388002271174,1.276570433434511e-32
CLARIT98COMB,0.5,356,0.7578130103729919,4.192291968802744e-31,0.7578130103729919,4.192291968802744e-31
CLARIT98COMB,0.5,357,0.16562142935345053,3.963601040943205e-31,0.16562142935345053,3.963601040943205e-31
CLARIT98COMB,0.5,358,0.9994487678408746,9.86080142902786e-32,0.9994487678408746,9.86080142902786e-32
CLARIT98COMB,0.5,359,0.06250012293457985,3.2810071117771665e-32,0.06250012293457985,3.2810071117771665e-32
CLARIT98COMB,0.5,360,0.9765624998831868,1.5423191886145647e-33,0.9765624998831868,1.5423191886145647e-33
CLARIT98COMB,0.5,361,0.12060546875,4.486097390701624e-31,0.12060546875,4.486097390701624e-31
CLARIT98COMB,0.5,362,0.7732621940413544,1.8311715568772107e-32,0.7732621940413544,1.8311715568772107e-32
CLARIT98COMB,0.5,363,0.5962066650390625,4.383403902649218e-31,0.5962066650390625,4.383403902649218e-31
CLARIT98COMB,0.5,364,0.24999926978500753,3.1901533896818406e-33,0.24999926978500753,3.1901533896818406e-33
CLARIT98COMB,0.5,365,0.9999918267749308,3.3013809955175475e-33,0.9999918267749308,3.3013809955175475e-33
CLARIT98COMB,0.5,366,0.9999990165215431,6.979208534782061e-31,0.9999990165215431,6.979208534782061e-31
CLARIT98COMB,0.5,367,0.999999521097767,1.5181473647328268e-31,0.999999521097767,1.5181473647328268e-31
CLARIT98COMB,0.5,368,0.9999373480527125,2.485525825841295e-32,0.9999373480527125,2.485525825841295e-32
CLARIT98COMB,0.5,369,0.406711578369368,4.941940378393723e-31,0.406711578369368,4.941940378393723e-31
CLARIT98COMB,0.5,370,0.9203103415771068,3.761589111292656e-37,0.9203103415771068,3.761589111292656e-37
CLARIT98COMB,0.5,371,0.3129882812645519,3.781773853250921e-32,0.3129882812645519,3.781773853250921e-32
CLARIT98COMB,0.5,372,0.9999962156443876,2.034031890265671e-31,0.9999962156443876,2.034031890265671e-31
CLARIT98COMB,0.5,373,0.7784767746998114,7.484711938199997e-31,0.7784767746998114,7.484711938199997e-31
CLARIT98COMB,0.5,374,0.49999994784596424,1.1133229266704464e-31,0.49999994784596424,1.1133229266704464e-31
CLARIT98COMB,0.5,375,0.24946462321194968,2.157643410492667e-32,0.24946462321194968,2.157643410492667e-32
CLARIT98COMB,0.5,376,0.9996592875906942,3.3767721062956245e-33,0.9996592875906942,3.3767721062956245e-33
CLARIT98COMB,0.5,377,0.9953618655272296,4.930630849694919e-31,0.9953618655272296,4.930630849694919e-31
CLARIT98COMB,0.5,378,0.00048828125,4.936399340307992e-32,0.00048828125,4.936399340307992e-32
CLARIT98COMB,0.5,379,0.4873046875,1.9361708804926938e-32,0.4873046875,1.9361708804926938e-32
CLARIT98COMB,0.5,380,0.512939453125,1.9876077215953605e-31,0.512939453125,1.9876077215953605e-31
CLARIT98COMB,0.5,381,0.320320278435247,3.083865689030041e-32,0.320320278435247,3.083865689030041e-32
CLARIT98COMB,0.5,382,0.062425315380096436,3.178683675817562e-33,0.062425315380096436,3.178683675817562e-33
CLARIT98COMB,0.5,383,0.9999999925468537,5.099111883996458e-32,0.9999999925468537,5.099111883996458e-32
CLARIT98COMB,0.5,384,0.218936922028778,5.053803424776408e-31,0.218936922028778,5.053803424776408e-31
CLARIT98COMB,0.5,385,0.6051570541022224,6.16299938936891e-33,0.6051570541022224,6.16299938936891e-33
CLARIT98COMB,0.5,386,0.501495361328127,6.357890762866721e-33,0.501495361328127,6.357890762866721e-33
CLARIT98COMB,0.5,387,0.7570510795339942,2.4651940915455895e-31,0.7570510795339942,2.4651940915455895e-31
CLARIT98COMB,0.5,388,0.05447989143476663,1.294330790836645e-31,0.05447989143476663,1.294330790836645e-31
CLARIT98COMB,0.5,389,0.9999984327005069,7.230089836212214e-31,0.9999984326968689,3.637978807091713e-12
CLARIT98COMB,0.5,390,0.9998934452561368,5.656369251492812e-32,0.9998934452561368,5.656369251492812e-32
CLARIT98COMB,0.5,391,0.7499475486388616,6.964269885840116e-31,0.7499475486388616,6.964269885840116e-31
CLARIT98COMB,0.5,392,0.12242028156106582,9.861393219542308e-32,0.12242028156106582,9.861393219542308e-32
CLARIT98COMB,0.5,393,0.8564443583339351,4.03810408207155e-31,0.8564443583339351,4.03810408207155e-31
CLARIT98COMB,0.5,394,0.8203125037252903,3.182154343623784e-31,0.8203125037252903,2.9103830456733704e-11
CLARIT98COMB,0.5,395,0.9993503948374354,3.490748552273124e-33,0.9993503948374354,3.490748552273124e-33
CLARIT98COMB,0.5,396,0.95279281534643,3.088399821744611e-33,0.95279281534643,3.088399821744611e-33
CLARIT98COMB,0.5,397,0.49926662538200617,3.141879857223074e-33,0.49926662538200617,3.141879857223074e-33
CLARIT98COMB,0.5,398,0.996885836063816,9.780131442171304e-35,0.996885836063816,9.780131442171304e-35
CLARIT98COMB,0.5,399,0.9967011645335973,1.3513955105575864e-33,0.9967011645335973,1.3513955105575864e-33
CLARIT98COMB,0.5,400,0.9999980178109178,3.944304879399701e-31,0.9999980178109178,3.944304879399701e-31
CLARIT98COMB,0.8,351,0.9961115003396193,3.180688530570947e-11,0.9961115003396193,3.180688530570947e-11
CLARIT98COMB,0.8,352,0.962304135859226,1.7339224749250314e-11,0.962304135859226,1.7339224749250314e-11
CLARIT98COMB,0.8,353,0.5071991022961155,1.0395987563267703e-10,0.5071991022961155,1.0395987563267703e-10
CLARIT98COMB,0.8,354,0.9838918733767785,3.929450747714695e-11,0.9838918733767785,3.929450747714695e-11
CLARIT98COMB,0.8,355,0.7653067363312644,2.1872976407978212e-11,0.7653067363312644,2.1872976407978212e-11
CLARIT98COMB,0.8,356,0.4162786813720398,6.484407101077087e-11,0.4162786813720398,6.484407101077087e-11
CLARIT98COMB,0.8,357,0.34100108347387215,5.461676845864202e-11,0.34100108347387215,5.461676845864202e-11
CLARIT98COMB,0.8,358,0.9627861878511705,2.682387319365473e-11,0.9627861878511705,2.682387319365473e-11
CLARIT98COMB,0.8,359,0.10435968059506448,4.4751224078027194e-11,0.10435968059506448,4.4751224078027194e-11
CLARIT98COMB,0.8,360,0.8818221905238722,8.06509135381558e-12,0.8818221905238722,8.06509135381558e-12
CLARIT98COMB,0.8,361,0.38415761408037585,8.568692524301006e-11,0.38415761408037585,8.568692524301006e-11
CLARIT98COMB,0.8,362,0.5877871119281952,4.571049124196381e-11,0.5877871119281952,4.571049124196381e-11
CLARIT98COMB,0.8,363,0.4463861428978294,1.0124042242997743e-10,0.4463861428978294,1.0124042242997743e-10
CLARIT98COMB,0.8,364,0.6346038600903496,1.3982220551237608e-11,0.6346038600903496,1.3982220551237608e-11
CLARIT98COMB,0.8,365,0.9886449536472754,1.5679515611755008e-11,0.9886449536472754,1.5679515611755008e-11
CLARIT98COMB,0.8,366,0.9960131235379341,1.33871470326433e-10,0.9960131235379341,1.33871470326433e-10
CLARIT98COMB,0.8,367,0.9967167845502294,6.529340165881482e-11,0.9967167845502294,6.529340165881482e-11
CLARIT98COMB,0.8,368,0.9804131673557772,2.3950632025074877e-11,0.9804131673557772,2.3950632025074877e-11
CLARIT98COMB,0.8,369,0.4251600863057593,7.773061437104819e-11,0.4251600863057593,7.773061437104819e-11
CLARIT98COMB,0.8,370,0.7520089956960476,4.774136121051942e-13,0.7520089956960476,4.774136121051942e-13
CLARIT98COMB,0.8,371,0.2839562435161039,4.234442774691313e-11,0.2839562435161039,4.234442774691313e-11
CLARIT98COMB,0.8,372,0.9834229774007012,4.668019416130965e-11,0.9834229774007012,4.668019416130965e-11
CLARIT98COMB,0.8,373,0.5750405600640414,1.5276609377323835e-10,0.5750405600640414,1.5276609377353034e-10
CLARIT98COMB,0.8,374,0.7958931116239325,4.601713742251511e-11,0.7958931116239325,4.601713742251511e-11
CLARIT98COMB,0.8,375,0.5951783820420471,3.37971168528261e-11,0.5951783820420471,3.37971168528261e-11
CLARIT98COMB,0.8,376,0.9519496817562367,1.6487786907829983e-11,0.9519496817562367,1.6487786907829983e-11
CLARIT98COMB,0.8,377,0.8717637235712729,6.983598924607733e-11,0.8717637235712729,6.983598924607733e-11
CLARIT98COMB,0.8,378,0.021474837072856086,2.4645285606599495e-11,0.021474837072856086,2.4645285606599495e-11
CLARIT98COMB,0.8,379,0.5982539776325926,3.386273006714645e-11,0.5982539776325926,3.386273006714645e-11
CLARIT98COMB,0.8,380,0.3383952547840001,4.1901978509844574e-11,0.3383952547840001,4.1901978509844574e-11
CLARIT98COMB,0.8,381,0.3229805234094518,3.3430009613920894e-11,0.3229805234094518,3.3430009613920894e-11
CLARIT98COMB,0.8,382,0.3783018639707592,1.2628180935923757e-11,0.3783018639707592,1.2628180935923757e-11
CLARIT98COMB,0.8,383,0.9992760103121817,3.488752143775042e-11,0.9992760103121817,3.488752143775042e-11
CLARIT98COMB,0.8,384,0.3419720710084007,8.442740236536088e-11,0.3419720710084007,8.442740236536088e-11
CLARIT98COMB,0.8,385,0.5605364629190812,1.091839234877388e-11,0.5605364629190812,1.091839234877388e-11
CLARIT98COMB,0.8,386,0.25712146404690556,1.6155672217812968e-11,0.25712146404690556,1.6155672217812968e-11
CLARIT98COMB,0.8,387,0.5047858172188003,5.397727130904439e-11,0.5047858172188003,5.397727130904439e-11
CLARIT98COMB,0.8,388,0.30991848922728193,5.672199383478983e-11,0.30991848922728193,5.672199383478983e-11
CLARIT98COMB,0.8,389,0.9915733959948168,1.4187502147569549e-10,0.9915214730262315,5.192311046036984e-05
CLARIT98COMB,0.8,390,0.9561176398670257,4.784403116938536e-11,0.9561176398670257,4.784403116938536e-11
CLARIT98COMB,0.8,391,0.8052645439747452,1.1331180956374032e-10,0.8052645439747452,1.1331180956374032e-10
CLARIT98COMB,0.8,392,0.430120176648236,2.8279543415391714e-11,0.430120176648236,2.8279543415391714e-11
CLARIT98COMB,0.8,393,0.7426511126215021,6.771918857049956e-11,0.7426511126215021,6.771918857049956e-11
CLARIT98COMB,0.8,394,0.5153123703278458,1.0152430948517131e-10,0.5153123703278458,0.00010141214954256801
CLARIT98COMB,0.8,395,0.9439441250590196,1.4844469166255822e-11,0.9439441250590196,1.4844469166255822e-11
CLARIT98COMB,0.8,396,0.8029874513010864,1.085509476347299e-11,0.8029874513010864,1.085509476347299e-11
CLARIT98COMB,0.8,397,0.7501255642997529,1.3014090660242467e-11,0.7501255642997529,1.3014090660242467e-11
CLARIT98COMB,0.8,398,0.9072517373539531,3.583553409974669e-12,0.9072517373539531,3.583553409974669e-12
CLARIT98COMB,0.8,399,0.8992747322727908,1.4943000069584435e-11,0.8992747322727908,1.4943000069584435e-11
CLARIT98COMB,0.8,400,0.9937479087559715,4.1157965271162534e-11,0.9937479087559715,4.1157965271162534e-11
CLARIT98COMB,0.9,351,0.9447790354832714,5.341678420153651e-06,0.9447790354832714,5.341678420153651e-06
CLARIT98COMB,0.9,352,0.8928197234828513,2.3278336069883787e-06,0.8928197234828513,2.3278336069883787e-06
CLARIT98COMB,0.9,353,0.6843628941014799,1.2609808277421574e-05,0.6843628941014799,1.2609808277421574e-05
CLARIT98COMB,0.9,354,0.906762113100685,7.796313000474985e-06,0.906762113100685,7.796313000474985e-06
CLARIT98COMB,0.9,355,0.6730045821694993,4.578218348699024e-06,0.6730045821694993,4.578218348699024e-06
CLARIT98COMB,0.9,356,0.27477589510329536,8.233625733444964e-06,0.27477589510329536,8.233625733444964e-06
CLARIT98COMB,0.9,357,0.40530966957564585,7.299223097561332e-06,0.40530966957564585,7.299223097561332e-06
CLARIT98COMB,0.9,358,0.8977061666197521,2.947873019725381e-06,0.8977061666197521,2.947873019725381e-06
CLARIT98COMB,0.9,359,0.0888423331732056,8.240564863312089e-06,0.0888423331732056,8.240564863312089e-06
CLARIT98COMB,0.9,360,0.8792425778615603,2.3069056419162414e-06,0.8792425778615603,2.3069056419162414e-06
CLARIT98COMB,0.9,361,0.3673600045421416,1.1079376492528002e-05,0.3673600045421416,1.1079376492528002e-05
CLARIT98COMB,0.9,362,0.5399489003453134,9.527043356660246e-06,0.5399489003453134,9.527043356660246e-06
CLARIT98COMB,0.9,363,0.3370138033270741,1.4245780458447798e-05,0.3370138033270741,1.4245780458447798e-05
CLARIT98COMB,0.9,364,0.7531244908980159,4.217869890062876e-06,0.7531244908980159,4.217869890062876e-06
CLARIT98COMB,0.9,365,0.9074947991329952,4.598064532069354e-06,0.9074947991329952,4.598064532069354e-06
CLARIT98COMB,0.9,366,0.963479891454569,1.7146725217405827e-05,0.963479891454569,1.7146725217405827e-05
CLARIT98COMB,0.9,367,0.9588984210078871,9.12228914898867e-06,0.9588984210078871,9.12228914898867e-06
CLARIT98COMB,0.9,368,0.9138910493984681,5.253799301471052e-06,0.9138910493984681,5.253799301471052e-06
CLARIT98COMB,0.9,369,0.3626986859327386,8.198411331234546e-06,0.3626986859327386,8.198411331234546e-06
CLARIT98COMB,0.9,370,0.6631931816180282,3.8812901707858555e-07,0.6631931816180282,3.8812901707858555e-07
CLARIT98COMB,0.9,371,0.20057243379248071,7.95607902880317e-06,0.20057243379248071,7.95607902880317e-06
CLARIT98COMB,0.9,372,0.8704884221229016,6.313393149014548e-06,0.8704884221229016,6.313393149014548e-06
CLARIT98COMB,0.9,373,0.46781143042806067,1.7092274884039513e-05,0.46781143042806067,1.7092289409821762e-05
CLARIT98COMB,0.9,374,0.8277988321668204,5.760005916033584e-06,0.8277988321668204,5.760005916033584e-06
CLARIT98COMB,0.9,375,0.6659714745827326,5.152515960593412e-06,0.6659714745827326,5.152515960593412e-06
CLARIT98COMB,0.9,376,0.8439513305655068,3.8424205047864156e-06,0.8439513305655068,3.8424205047864156e-06
CLARIT98COMB,0.9,377,0.6642252225244608,6.707250143937523e-06,0.6642252225244608,6.707250143937523e-06
CLARIT98COMB,0.9,378,0.034877262619455354,3.474151237824701e-06,0.034877262619455354,3.474151237824701e-06
CLARIT98COMB,0.9,379,0.4503501604259062,6.027809637987987e-06,0.4503501604259062,6.027809637987987e-06
CLARIT98COMB,0.9,380,0.27109690578397444,5.287783408109629e-06,0.27109690578397444,5.287783408109629e-06
CLARIT98COMB,0.9,381,0.2554399784670618,6.971019442234765e-06,0.2554399784670618,6.971019442234765e-06
CLARIT98COMB,0.9,382,0.48975682776392615,3.2971728319163907e-06,0.48975682776392615,3.2971728319163907e-06
CLARIT98COMB,0.9,383,0.9835903796790543,6.6346856024135175e-06,0.9835903796790543,6.6346856024135175e-06
CLARIT98COMB,0.9,384,0.2970678691090362,9.26061223004731e-06,0.2970678691090362,9.26061223004731e-06
CLARIT98COMB,0.9,385,0.5534364138912029,1.8308544018713752e-06,0.5534364138912029,1.8308544018713752e-06
CLARIT98COMB,0.9,386,0.19774865156153373,4.140661441282068e-06,0.19774865156153373,4.140661441282068e-06
CLARIT98COMB,0.9,387,0.4606541988668276,4.882951026826509e-06,0.4606541988668276,4.882951026826509e-06
CLARIT98COMB,0.9,388,0.4150289256170582,7.444036158850343e-06,0.4150289256170582,7.444036158850343e-06
CLARIT98COMB,0.9,389,0.9376992771902758,1.5010849492368253e-05,0.9356717212312313,0.002042566808536893
CLARIT98COMB,0.9,390,0.8159445382616763,8.755326529565722e-06,0.8159445382616763,8.755326529565722e-06
CLARIT98COMB,0.9,391,0.734528838792754,1.044233653770057e-05,0.734528838792754,1.0442336537701133e-05
CLARIT98COMB,0.9,392,0.5345818316802552,3.990563651929583e-06,0.5345818316802552,3.990563651929583e-06
CLARIT98COMB,0.9,393,0.7437269273597581,9.272720611539407e-06,0.7437269273597581,9.272720611539407e-06
CLARIT98COMB,0.9,394,0.321859073700304,1.2830464276671417e-05,0.321859073700304,0.0027941143587136064
CLARIT98COMB,0.9,395,0.8329548398153662,3.290984387498903e-06,0.8329548398153662,3.290984387498903e-06
CLARIT98COMB,0.9,396,0.714933580776086,2.9849253319269197e-06,0.714933580776086,2.9849253319269197e-06
CLARIT98COMB,0.9,397,0.7168845715903952,3.725198499427618e-06,0.7168845715903952,3.725198499427618e-06
CLARIT98COMB,0.9,398,0.8102935118477756,1.3344831760468556e-06,0.8102935118477756,1.3344831760468556e-06
CLARIT98COMB,0.9,399,0.7856131128768189,4.120148790444523e-06,0.7856131128768189,4.120148790444523e-06
CLARIT98COMB,0.9,400,0.9427874651758478,3.4301172661139015e-06,0.9427874651758478,3.4301172661139015e-06
CLARIT98COMB,0.95,351,0.7793649161993963,0.0016077737544919958,0.7793649161993963,0.0016077737544919958
CLARIT98COMB,0.95,352,0.8154879984145067,0.0005851818592504301,0.8154879984145067,0.0005851818592504301
CLARIT98COMB,0.95,353,0.7090551356763033,0.0027946117844227843,0.7090551356763033,0.0027946117844227843
CLARIT98COMB,0.95,354,0.7950013468457163,0.0021267396479969685,0.7950013468457163,0.0021267396479969685
CLARIT98COMB,0.95,355,0.5578687240467654,0.0012880759190829069,0.5578687240467654,0.0012880759190829069
CLARIT98COMB,0.95,356,0.2058429997190855,0.0021633315099971713,0.2058429997190855,0.0021633315099971713
CLARIT98COMB,0.95,357,0.42329186801997465,0.002060936162540342,0.42329186801997465,0.002060936162540342
CLARIT98COMB,0.95,358,0.7768838923684531,0.0007499606714280557,0.7768838923684531,0.0007499606714280557
CLARIT98COMB,0.95,359,0.07566498183418434,0.0020848141150271882,0.07566498183418434,0.0020848141150271882
CLARIT98COMB,0.95,360,0.8639576447601279,0.0008902348497227823,0.8639576447601279,0.0008902348497227823
CLARIT98COMB,0.95,361,0.25375885817184085,0.002515071758187421,0.25375885817184085,0.002515071758187421
CLARIT98COMB,0.95,362,0.4624327680421334,0.002617636688686053,0.4624327680421334,0.002617636688686053
CLARIT98COMB,0.95,363,0.2199333863636221,0.003187668439823508,0.2199333863636221,0.003187668439823508
CLARIT98COMB,0.95,364,0.6855751394278438,0.0015607621044738365,0.6855751394278438,0.0015607621044738365
CLARIT98COMB,0.95,365,0.7126983130965455,0.0016513862960128437,0.7126983130965455,0.0016513862960128437
CLARIT98COMB,0.95,366,0.8451402875645773,0.004092594546187408,0.8451402875645773,0.004092594546187408
CLARIT98COMB,0.95,367,0.8343773544738055,0.0021570667296325887,0.8343773544738055,0.0021570667296325887
CLARIT98COMB,0.95,368,0.8111021609561181,0.001670585084084746,0.8111021609561181,0.001670585084084746
CLARIT98COMB,0.95,369,0.26810443272853995,0.0018612979744104237,0.26810443272853995,0.0018612979744104237
CLARIT98COMB,0.95,370,0.5884556896495192,0.0002006753032477318,0.5884556896495192,0.0002006753032477318
CLARIT98COMB,0.95,371,0.133864021826812,0.002100784088543951,0.133864021826812,0.002100784088543951
CLARIT98COMB,0.95,372,0.6670277435043606,0.0017165194213682152,0.6670277435043606,0.0017165194213682152
CLARIT98COMB,0.95,373,0.3380313949332864,0.0035833673504207975,0.3380313949332864,0.0035841793300641373
CLARIT98COMB,0.95,374,0.6803073481811205,0.0010736074657801422,0.6803073481811205,0.0010736074657801422
CLARIT98COMB,0.95,375,0.6297069463484275,0.0013269892084047674,0.6297069463484275,0.0013269892084047674
CLARIT98COMB,0.95,376,0.7261360252268679,0.0010665716119364686,0.7261360252268679,0.0010665716119364686
CLARIT98COMB,0.95,377,0.4553201800174824,0.0014550645557783377,0.4553201800174824,0.0014550645557783377
CLARIT98COMB,0.95,378,0.030511280574109793,0.0008591534382510173,0.030511280574109793,0.0008591534382510173
CLARIT98COMB,0.95,379,0.2798728501331707,0.0015919018594574483,0.2798728501331707,0.0015919018594574483
CLARIT98COMB,0.95,380,0.18164067817436488,0.001280482874520904,0.18164067817436488,0.001280482874520904
CLARIT98COMB,0.95,381,0.19256776435865824,0.0020408726317785726,0.19256776435865824,0.0020408726317785726
CLARIT98COMB,0.95,382,0.41720095553373365,0.0011364363089037342,0.41720095553373365,0.0011364363089037342
CLARIT98COMB,0.95,383,0.9024963622517338,0.001938320852409339,0.9024963622517338,0.001938320852409339
CLARIT98COMB,0.95,384,0.22793292392507208,0.0021144677976931954,0.22793292392507208,0.0021144677976931954
CLARIT98COMB,0.95,385,0.48472855717608165,0.000538827558722093,0.48472855717608165,0.000538827558722093
CLARIT98COMB,0.95,386,0.1460146258721329,0.0013865589162128092,0.1460146258721329,0.0013865589162128092
CLARIT98COMB,0.95,387,0.3987743530399009,0.000908575177849904,0.3987743530399009,0.000908575177849904
CLARIT98COMB,0.95,388,0.39002831716110975,0.0016912252619972938,0.39002831716110975,0.0016912252619972938
CLARIT98COMB,0.95,389,0.858179479684605,0.0029477133604885854,0.8506849669821643,0.010442226062929353
CLARIT98COMB,0.95,390,0.6515012390403312,0.002339059937641907,0.6515012390403312,0.002339059937641907
CLARIT98COMB,0.95,391,0.590209942205476,0.001799361782814893,0.590209942205476,0.0017993619826948274
CLARIT98COMB,0.95,392,0.5249031936085322,0.0012794902146539165,0.5249031936085322,0.0012794902146539176
CLARIT98COMB,0.95,393,0.7088599466613724,0.002473964996762838,0.7088599466613724,0.002473964996762838
